origin_idx,origin_date,alpha_con,gamma_con,beta_con,lam0_con,lam1_con,delta_con,lam2_con,LLF_con,exitflag_con,delta_unc,LLF_unc,alpha_unc,gamma_unc,beta_unc,lam0_unc,lam1_unc,lam2_unc
4004,2015-12-02,0.0109832317621367,0.130383037476865,0.855444391974057,1.40532635867076e-10,0.0112720098332384,0.00654842688949084,0.987038666842682,-6966.01588585299,2,0.00654843873998801,-6966.01588623707,0.0109832140174165,0.130383067030402,0.855444404127369,3.51330066531889e-09,0.0112720245682839,0.987038650804972
4025,2016-01-04,0.0103903494537796,0.129140106061781,0.855873146137305,8.57080479120422e-10,0.0119362282827315,0.006550166363839,0.986418703744375,-6962.14986436985,2,0.00655025409136107,-6962.14986430662,0.0103903670276263,0.12914002389976,0.855873132879002,1.71035020014808e-10,0.0119362646492221,0.986418648250679
4046,2016-02-03,0.0101972935003866,0.127979674448468,0.85849096833082,1.1644064662494e-09,0.0131039262004518,0.00829928788265803,0.985025251557061,-6972.18863961809,2,0.00829930909567635,-6972.18863993792,0.0101972330013958,0.127979661140381,0.858491113340005,5.8157545730597e-09,0.0131039636760823,0.985025210579428
4067,2016-03-04,0.0096906840657258,0.129115156208806,0.85624830294135,2.75153320980846e-10,0.0131369515687352,0.00745049232846375,0.985175141712928,-6969.66489219653,2,0.00745047274186548,-6969.66489378062,0.00969069236775835,0.129115243901605,0.8562482257536,2.75153037184212e-08,0.0131369774098076,0.985175115080938
4088,2016-04-05,0.00954557684515465,0.133256771304573,0.854499592861341,1.78633075305036e-09,0.0124498824707208,0.00503445207157948,0.986340074108598,-6959.04625666926,1,0.00503448481959369,-6959.04625819017,0.00954560294683399,0.133256623416241,0.854499666159603,3.57274394082818e-08,0.0124498943069741,0.986340046334145
4109,2016-05-04,0.0063902882419245,0.149075694453036,0.838562399809709,1.10867415999929e-09,0.0173197224503924,0.0157457207530903,0.979131732150537,-6933.63467425963,2,0.0157458428718616,-6933.63467457998,0.0063903649686891,0.149075557139924,0.838562330389941,5.5433553624865e-09,0.0173197942971543,0.979131632672057
4130,2016-06-03,0.00757665782589427,0.152194019108135,0.833733336514527,1.11137362854125e-09,0.017825517195806,0.0150264702353183,0.97875763655872,-6925.42563536108,1,0.015026557222398,-6925.42563688163,0.00757676726751549,0.152193763440477,0.833733378531495,2.2227338022976e-08,0.017825615898735,0.978757512627392
4151,2016-07-05,0.00821977699684734,0.150547265936021,0.834651846033729,2.58973986016769e-10,0.0179475334165083,0.0140672822121854,0.978789099548493,-6913.19320857109,1,0.0140672563628189,-6913.1932086318,0.00821980824041376,0.150547186748768,0.834651849247911,1.07758190933657e-09,0.0179475380842981,0.978789098379611
4172,2016-08-03,0.00801974034225953,0.155214312182232,0.829718473421287,1.09055636111315e-09,0.0176681257071697,0.015344167737716,0.97883321262976,-6904.52470166056,2,0.0153441918867339,-6904.5247016607,0.00801975266820221,0.155214296538076,0.829718408844161,1.09054390221993e-09,0.0176681331569196,0.978833198361866
4193,2016-09-01,0.00729928818175892,0.158273732567477,0.831234418581784,9.98762567601908e-10,0.0183647469438069,0.012789428535196,0.978649647602031,-6887.05274738713,2,0.0127894902395215,-6887.05274930746,0.00729936368038997,0.158273811027855,0.831234237658025,2.49724244000053e-08,0.0183648213078103,0.978649557345383
4214,2016-10-03,0.00781720789579116,0.161193920066644,0.827594701472335,2.0063247856948e-10,0.018374295502512,0.0137513336013514,0.978429484272585,-6874.54220404676,1,0.0137512961306408,-6874.54220411062,0.00781718270345932,0.161194076098426,0.827594623070482,1.00316483978956e-09,0.0183742866707487,0.978429500990443
4235,2016-11-01,0.00859589567729461,0.16712623590597,0.82377769300193,8.84406999502843e-10,0.0185928175622574,0.0128204571627266,0.97836597693489,-6855.01157044226,2,0.0128205206872525,-6855.01157076258,0.00859592374561576,0.167126211033589,0.823777645210594,4.42495164055549e-09,0.0185928969134196,0.9783658834114
4256,2016-12-01,0.00892851425332583,0.168741788921002,0.821217626484532,1.82272708868272e-10,0.0195252810755016,0.0127575202199619,0.977427431864797,-6841.76176664608,2,0.0127575595634547,-6841.76176703025,0.00892852494061336,0.16874185443001,0.821217583363085,4.55643810025298e-09,0.0195253119022699,0.977427390935019
4277,2017-01-03,0.0098964055669432,0.172952904698699,0.818744848671284,1.98334531727476e-10,0.021795975266259,0.0111409100773073,0.975478264780779,-6822.34999400175,2,0.0111409956536323,-6822.34999430603,0.00989644394036124,0.172952751589768,0.818744826287384,3.96665619591411e-09,0.0217960545907446,0.975478163549181
4298,2017-02-02,0.00706524865060503,0.174757378607458,0.818947138342684,3.95959766297735e-11,0.0167421261347931,0.0133689559165052,0.980107379684808,-6816.05326729649,2,0.0133689661657213,-6816.05326737259,0.007065253100621,0.174757309524411,0.818947165766459,7.91915139992272e-10,0.0167421309479714,0.98010737090019
4319,2017-03-06,0.00318286136229672,0.181105564706285,0.821219878003092,1.52968688936848e-10,0.0174831334599745,0.012682553259643,0.979374910344469,-6787.10711519683,1,0.0126823998311189,-6787.10711526019,0.00318288439746864,0.181105451369415,0.821219995477569,7.64891182628119e-10,0.0174830516437879,0.97937502626735
4340,2017-04-04,0.00319460956893577,0.183294186088701,0.821197233743101,1.42437342010346e-10,0.0179241633440946,0.0106390634254804,0.979339744140249,-6764.24283852437,2,0.0106390808740831,-6764.24283858842,0.00319458388986208,0.183294114921806,0.821197352283718,7.12173887080143e-10,0.017924161179854,0.979339742978322
4361,2017-05-04,0.00401300026700306,0.179011742701168,0.824178732580968,6.31238453982808e-10,0.0177186975056026,0.00870454293024881,0.979875284506899,-6737.7871133521,2,0.00870463729959545,-6737.78711335267,0.0040130712099502,0.179011716152947,0.824178462890025,6.31483541171862e-10,0.0177187758134516,0.979875179547858
4382,2017-06-05,0.00441620390709119,0.17573692948591,0.822731850971584,7.59766617346412e-10,0.0187452121505981,0.0113453904609684,0.97832506954764,-6732.8588763904,2,0.0113454447446954,-6732.85887791066,0.00441624326136856,0.175737129686319,0.822731691222789,1.51950148143474e-08,0.0187452591140206,0.978325010009293
4403,2017-07-05,0.00433711061552342,0.174400932184175,0.823774015504758,1.61465606891033e-10,0.0179409784367133,0.0122224339465239,0.978913684382041,-6724.25970271826,1,0.0122223930858309,-6724.25970278203,0.00433719631952114,0.174400892966273,0.823774087374444,8.07326295775047e-10,0.0179409346236421,0.978913739754524
4424,2017-08-03,0.00716097065900475,0.176468262450944,0.816563758017956,1.71398817943105e-10,0.018097309691451,0.0140278410348008,0.978254498627989,-6702.21339068126,2,0.014027794942409,-6702.21339074506,0.00716097378010689,0.176468226141116,0.816563762892663,8.56999205207962e-10,0.0180972891014412,0.978254529051081
4445,2017-09-01,0.00819328244413666,0.17599933139712,0.814317992602076,8.61268191472867e-10,0.018474721998428,0.014009704413253,0.977869278085829,-6690.20076702683,1,0.0140097818492382,-6690.20076734722,0.0081933134936837,0.175999464625429,0.814317773175583,4.30796923656482e-09,0.0184747701399218,0.977869208631585
4466,2017-10-03,0.00803974484520324,0.176146949263508,0.812717986623367,1.73538487523273e-10,0.0193667671229334,0.0133075537486754,0.977154567652978,-6680.71443675191,2,0.0133075546052948,-6680.71443681595,0.00803973323064996,0.176146819920679,0.812718054804231,8.67694406292502e-10,0.0193667888030469,0.97715454540503
4487,2017-11-01,0.00750801073062363,0.170801533505315,0.820618203233481,8.24540239706884e-10,0.0163968465442229,0.0135247005868641,0.979837069618842,-6654.06873217857,2,0.0135246662210081,-6654.06873217837,0.00750801891313751,0.170801506071234,0.820618262575358,8.24545674127613e-10,0.016396807714896,0.979837117340708
4508,2017-12-01,0.00198265266758341,0.168053248129853,0.844150364771419,3.77371566428494e-10,0.00725955015323438,0.00551492295701717,0.990846451312734,-6622.09521660461,2,0.00551486068399841,-6622.09521808224,0.00198276401841091,0.168053233456006,0.844150310803792,7.35416399046621e-09,0.00725957642750814,0.990846440563073
4529,2018-01-03,0.00266606330518031,0.167617734182843,0.844116282382168,3.86341023814751e-10,0.00737823236741458,0.00528151781256259,0.990780637011918,-6606.5152506907,1,0.00528155665314361,-6606.51525221147,0.0026658704744611,0.167618035937012,0.844116206578973,7.72614885808369e-09,0.00737825939248344,0.990780597536388
4550,2018-02-02,0.00109170239610742,0.172032455089255,0.845225907805332,6.55214408770391e-09,0.00624150681370162,0.00427667953496316,0.992194330011789,-6591.1010060477,1,0.00427666829619127,-6591.10100604736,0.00109171758785223,0.17203237768596,0.845225962569217,6.55215945104508e-09,0.00624149964618559,0.99219433990631
4571,2018-03-06,0.000783807977949612,0.177359624957152,0.842397653055752,3.01881450042795e-08,0.00548715040302246,0.00344491036863783,0.993165082999017,-6580.02686686164,1,0.00344492573600546,-6580.02685893872,0.000783131046381954,0.177359945235419,0.842398140355684,3.01882835557094e-10,0.00548709370896579,0.993165142219138
4592,2018-04-05,0.000418357531073603,0.182805211418509,0.838695977330932,6.71909915161039e-09,0.00644322589392228,0.00435968925511311,0.991999937758395,-6574.1704205863,1,0.00435968507451586,-6574.17042058652,0.00041839663437433,0.18280524042373,0.83869580757731,6.71913222872521e-09,0.00644323090083154,0.991999932278631
4613,2018-05-04,5.95781490935032e-05,0.172283576308143,0.850163784826191,1.57739830720032e-07,0.00647767626120738,0.00512592712812055,0.991815579829678,-6564.48971411342,1,0.00511991733273741,-6564.48965949387,1.69319837837203e-05,0.172294656364035,0.850209631143084,3.15249913385278e-10,0.0064723919264265,0.991822329388401
4634,2018-06-05,1.26463433963873e-07,0.179097362253235,0.845533563000106,7.0454538323275e-09,0.00561959919659155,0.00311840177893098,0.993138920522472,-6539.71151444839,1,0.00311836462686277,-6539.71151140651,6.32428255624198e-09,0.179097419423504,0.845533712086008,3.52274006631428e-10,0.00561957194418407,0.993138959057186
4655,2018-07-05,5.92211074122412e-10,0.178950949552356,0.846839735473105,8.58860394369904e-11,0.00598169146406345,0.00249469155835979,0.992926114482275,-6524.19932424663,1,0.00249446820082487,-6524.19932430544,5.92211505554866e-10,0.178950918036032,0.846839709963125,8.58861021516368e-11,0.0059816921342019,0.992926113091394
4676,2018-08-03,0.00138159704941596,0.185115107422668,0.838749959216012,3.6633424536576e-10,0.00677720998301672,0.00439536600666785,0.991710709800246,-6522.03188280104,1,0.00439536847313509,-6522.03188312131,0.00138158985330572,0.185115200014078,0.838749868244583,1.83167557038268e-09,0.00677720622881768,0.991710711829981
4697,2018-09-04,8.33422289669074e-09,0.186924185963253,0.841496907893961,3.83860834358598e-10,0.00588158226829376,0.00314854075090937,0.992894910614684,-6501.90090090003,1,0.00314842895994083,-6501.90090091358,8.33422412806052e-09,0.186924180708593,0.84149690434405,3.83860891143803e-10,0.0058815822318367,0.992894910471502
4718,2018-10-03,0.000114910445745587,0.189836117200377,0.838756343610978,7.65286227889508e-09,0.00611247385846284,0.00348173760867589,0.992592317304415,-6494.05400866081,1,0.00348168440125849,-6494.05400713287,0.0001140854748434,0.189836479416075,0.838757037612117,3.82637266851582e-10,0.0061124031499017,0.992592402803034
4739,2018-11-01,0.000482890540134942,0.182604520335814,0.842854175136253,3.62632452029309e-10,0.00612785709126873,0.00430697831670967,0.992369125163932,-6488.53839272862,1,0.00430700143119567,-6488.53839296947,0.000482960357358692,0.182604475495199,0.842854037452446,1.45050579181181e-09,0.00612787653485843,0.992369100085208
4760,2018-12-03,0.000911325314672799,0.177637801590177,0.848580998247982,7.33033251248968e-11,0.00611943486313403,0.00478947001957668,0.992286991947991,-6501.90833979285,1,0.00478947877692342,-6501.90834017724,0.000911363967555697,0.177637729146663,0.848581011799878,1.8325862287791e-09,0.00611944514767873,0.992286978788322
4781,2019-01-04,0.00123877120380711,0.174134901855921,0.856542609854161,7.3459462616966e-09,0.00605606101694359,0.00548547122868942,0.992257574184924,-6517.15212937722,1,0.00548547721639675,-6517.15212977762,0.00123882951479093,0.174134900365526,0.856542518805889,9.18265912537552e-09,0.00605606937313754,0.992257563704305
4802,2019-02-05,0.000101091851993178,0.16698475065209,0.862158126255711,3.38995751959841e-10,0.00575398778953953,0.00551277077568472,0.992516727253303,-6512.03020897277,1,0.00551278639428361,-6512.03020929363,0.000101198913900004,0.16698471128213,0.862158059097543,1.69498796319861e-09,0.00575399992563837,0.992516711031955
4823,2019-03-07,1.06621288488082e-07,0.174677484626365,0.858883802596927,7.62429340569794e-09,0.00503732388367652,0.00366797973322015,0.993688972418466,-6491.67436782651,1,0.00366793772189916,-6491.67436542393,2.66556104437509e-08,0.174677564474991,0.858883883450921,1.9060734256173e-09,0.00503730396497149,0.99368900446116
4844,2019-04-05,3.23459895856002e-09,0.173281933397211,0.857187504121872,3.31133448098367e-10,0.00513139086731752,0.00482773743373512,0.99328581000623,-6472.85772644753,1,0.0048275228958445,-6472.85772649899,3.23460131799939e-09,0.173281894855557,0.857187477872271,3.31133690038519e-10,0.00513139150263121,0.993285808729069
4865,2019-05-07,1.86087413323705e-07,0.178654177965851,0.853401449965397,7.16775927294507e-09,0.00572924458975973,0.00536634593589046,0.992585504474687,-6467.45113254897,1,0.00536634453508055,-6467.45113254782,1.8596695563731e-07,0.178654099307134,0.853401531747178,7.16764032219764e-09,0.00572922658138508,0.992585522464997
4886,2019-06-06,8.43254766672242e-09,0.180463274660055,0.851410550487278,7.4038701243466e-11,0.00609938573107778,0.00584255861107869,0.992106818315777,-6465.67014913216,1,0.0058422977735761,-6465.67014918633,8.43255369819654e-09,0.18046323749404,0.851410525644611,7.40387544072309e-11,0.00609938636566524,0.992106816797981
4907,2019-07-08,3.10431092096903e-09,0.183835124410681,0.849412762726153,7.53369335162635e-11,0.00601762386497258,0.00550164408316335,0.992275583307077,-6451.12417065273,1,0.00550153264617209,-6451.1241706627,3.1043118156139e-09,0.183835117919547,0.849412758822362,7.5336955250903e-11,0.00601762384788619,0.992275583150011
4928,2019-08-06,0.00153263986201402,0.186914445040092,0.844409438414638,1.98163254156176e-09,0.00599291929511112,0.00589673790200385,0.99218478178462,-6435.09774217477,1,0.00589686359368334,-6435.09774179416,0.00153243699836066,0.186914440464617,0.844409474445193,7.92721052292017e-11,0.00599296541559567,0.992184700142897
4949,2019-09-05,0.00171526235634203,0.182614032551978,0.846603247182506,4.3153406377957e-10,0.00652973831382008,0.00634299966889973,0.991537345779725,-6437.05883817572,1,0.00634302381417016,-6437.05884009665,0.0017154241038049,0.18261397644507,0.846603109615626,1.07883875420372e-08,0.00652976526740368,0.991537310220354
4970,2019-10-04,0.00168700389179749,0.181222403480031,0.84586593122459,5.02112444353101e-08,0.00765536258705298,0.00690189471681692,0.990280347717241,-6435.03929404167,1,0.00690184209165525,-6435.03928763856,0.00168667489878059,0.181222453896073,0.845866262049825,1.00421897115045e-08,0.00765529010324991,0.990280443332856
4991,2019-11-04,0.00258101060649983,0.181539109623275,0.843872989127019,2.85750689805902e-09,0.00828283750024929,0.00735119784760659,0.98954435693959,-6428.03621630406,1,0.00735119302204696,-6428.03621790426,0.00258108095738801,0.181539028581759,0.843872973570705,1.42875709799147e-08,0.00828284456511111,0.989544347423486
5012,2019-12-04,0.00206521083654855,0.182060389917353,0.844199770864039,6.20816774331334e-08,0.00875328548809706,0.00692058572127459,0.989175852920457,-6419.28891811085,1,0.00692056413366192,-6419.28891170876,0.00206490974750173,0.182060401918043,0.844200163998681,1.24163860865416e-08,0.00875322438265182,0.989175933038205
5033,2020-01-06,0.00027580272064508,0.187123570751972,0.842858868154158,5.01396073290249e-10,0.00822921001433575,0.00733630817062556,0.989520005357571,-6396.4832139764,1,0.00733636032295521,-6396.48321551471,0.000276188189540243,0.187123419977934,0.842858509046658,1.25348043807154e-08,0.00822926556854013,0.989519932704929
5054,2020-02-05,4.3842868447716e-10,0.190002472432711,0.841842144528257,1.33527289109126e-10,0.0082463229093051,0.00802272433928277,0.989379508655929,-6391.85821773661,2,0.00802227843038072,-6391.85821783253,4.38429322753458e-10,0.190002403971667,0.841842094795964,1.33527484079506e-10,0.00824632448136968,0.989379503717288
5075,2020-03-06,2.65404011920856e-07,0.20113639190463,0.837063496995811,7.04187377471595e-08,0.00821237117290953,0.0083294895694513,0.98942944150983,-6399.59037662378,1,0.00832946617002917,-6399.59036078355,2.65469532375602e-09,0.201136475590854,0.837063627977308,7.04183450108123e-10,0.00821225688476634,0.989429575972598
5096,2020-04-06,2.11862633120464e-08,0.209664205131652,0.834292956114844,4.0112956856978e-09,0.00900449861883399,0.00863623979389605,0.988703621870245,-6434.68864248552,1,0.00863624175322447,-6434.68864184555,4.2373285065528e-09,0.209664189317951,0.834292993713292,8.02256755063818e-10,0.00900450254065366,0.988703617911286
5117,2020-05-06,2.99473688845835e-09,0.212385045123699,0.830967079999246,8.5973372276593e-10,0.00937640205793653,0.00857085445275552,0.988349318466896,-6442.29048206812,1,0.00857087456993034,-6442.29048270844,1.49640465227762e-08,0.212385046966324,0.830967037642952,4.29892103341525e-09,0.00937639188827208,0.988349321599969
5138,2020-06-05,6.48859096297996e-08,0.214477598037222,0.830455583645466,1.97307230850219e-08,0.00890974162770446,0.00820585553950077,0.988873180638409,-6433.93344032579,1,0.00820586108498368,-6433.93343728566,3.24453416431896e-09,0.214477674756995,0.830455576595597,9.86523798071647e-10,0.0089097375704753,0.988873187972714
5159,2020-07-07,0.00213151359216907,0.207961788954033,0.827293799817232,1.51153633018086e-08,0.0111357644587197,0.0122451480347429,0.985653203017748,-6438.58636589349,1,0.0122451338997605,-6438.58636589328,0.00213154147960175,0.207961710460999,0.827293786328033,1.51150309476034e-08,0.011135706220218,0.985653261360198
5180,2020-08-05,3.04549670097023e-07,0.214840631227867,0.826211059617818,3.83537016049256e-09,0.0118176018463692,0.015547976404044,0.984190240919336,-6432.08547794042,1,0.015547997402048,-6432.08547730127,6.11067084250517e-08,0.214840784790774,0.826211247811789,7.67064007437517e-10,0.0118175931055572,0.984190247303651
5201,2020-09-03,0.00529729783494875,0.217031982681552,0.815845193830657,9.79494962870062e-10,0.0166846920101034,0.0221764696976861,0.977949270111795,-6436.01382554476,1,0.0221765539065065,-6436.01382746514,0.00529732428438001,0.217032060369705,0.815845087534907,2.44870021903325e-08,0.0166847375983167,0.977949198398077
5222,2020-10-05,0.00563866802628672,0.214502521033638,0.81694555494861,9.49134856778673e-10,0.0159207861997297,0.0216649424214787,0.978752729454169,-6445.29829140548,1,0.0216649848555904,-6445.29829332565,0.0056387984964501,0.214502197894189,0.816945534146468,2.37266770657009e-08,0.0159208473721513,0.978752647337493
5243,2020-11-03,0.00569575711487453,0.207060445637591,0.822076877263447,9.41404527802542e-10,0.0149576076696068,0.021233772269405,0.979678515316773,-6445.00628112616,1,0.0212337248757301,-6445.00628112605,0.00569567229622869,0.207060404997021,0.822076982871375,9.41405625984612e-10,0.0149575879784564,0.979678544771057
5264,2020-12-03,0.00685107411454646,0.204116806943765,0.824047145461266,4.43660600053569e-09,0.0135906198568541,0.0200819469524717,0.981279537291767,-6436.48331377773,1,0.0200818373201023,-6436.48331497727,0.00685112648646185,0.204116738832742,0.824047149668888,1.77466612033593e-08,0.0135905804220354,0.981279602785612
5285,2021-01-05,0.00815827707691747,0.205323352117157,0.823445345902291,4.2636363224018e-09,0.0120287856806056,0.0195751950259732,0.982934530607063,-6426.0644871202,1,0.0195752409755972,-6426.064487121,0.00815830452576145,0.205323516840859,0.823445224789177,4.27042172131188e-09,0.0120287954458486,0.982934511483945
5306,2021-02-04,0.00792816787688358,0.204727038055956,0.823448816582576,8.60829676247804e-10,0.012373588436775,0.0196090426402894,0.982585873861928,-6413.29183635031,1,0.0196090565353384,-6413.29183667038,0.00792815676154891,0.204727116965282,0.823448768357809,4.30417344818257e-09,0.0123736062320944,0.982585853284555
5327,2021-03-08,0.00832457060947966,0.207126481066908,0.821807794240546,8.79458224442475e-08,0.0120390398509303,0.0198341116708832,0.982861330962004,-6406.02305242032,2,0.0198342984762923,-6406.02304450112,0.00832448841293812,0.207126430261571,0.82180787869999,8.79498270905437e-10,0.0120390880248768,0.982861258058232
5348,2021-04-07,0.00811867830544545,0.20866748211615,0.820596142781756,4.33494578712635e-07,0.0107315364642948,0.0199636940643392,0.984009762390054,-6396.35367087955,1,0.0199635435765333,-6396.35363126163,0.00811822449252553,0.208667394284475,0.820596661247233,4.33227843999436e-09,0.0107312173869672,0.984010228523906
5369,2021-05-06,0.00748852768163403,0.208790219135673,0.821032432713176,8.63571244580217e-10,0.0104473000843506,0.0200497233601814,0.984231231925251,-6386.80181678035,1,0.0200497718811611,-6386.80181710066,0.0074885434233647,0.208790289398301,0.821032375682295,4.31791031512264e-09,0.0104473306333335,0.984231189291566
5390,2021-06-07,0.00805178192445006,0.207940618350588,0.820377769376957,9.30305262930442e-10,0.0107214416979861,0.0216641176349595,0.983467589652478,-6378.59441640519,1,0.0216640554324831,-6378.5944164048,0.00805173624680338,0.207940713735631,0.820377772853005,9.30316011089553e-10,0.0107214302669962,0.98346761875924
5411,2021-07-07,0.00850626233395912,0.212021392064805,0.817696589410883,5.32198371774895e-09,0.0112652028260681,0.0243815888187094,0.982229177603949,-6361.10820362376,1,0.0243817492378829,-6361.10820324049,0.00850614833710734,0.212021310526736,0.817696732639977,2.1284403819491e-10,0.0112652633708215,0.982229075739781
5432,2021-08-05,0.00867524966317572,0.213284994146378,0.815789600050267,5.80636865120419e-09,0.0119682650146072,0.0264623441989189,0.980943048401806,-6345.44803349323,1,0.0264623058080871,-6345.44803349443,0.00867520927280017,0.213284805160011,0.815789734787222,5.82560343204578e-09,0.0119682591646124,0.980943061579955
5453,2021-09-03,0.0083454951451757,0.213283662371252,0.815754084698219,1.19090512251931e-09,0.0127413876972876,0.027244109827792,0.979970755935857,-6336.84005078472,1,0.0272440348147788,-6336.84005270367,0.00834546456125574,0.213283819129932,0.815754163561656,2.97610160115916e-08,0.0127412953300603,0.979970866712088
5474,2021-10-05,0.00895127649596744,0.201205174823703,0.814690484824126,1.2960434556234e-07,0.0130919574036972,0.0285355677737957,0.978753532725123,-6297.91242183118,2,0.0285355780838812,-6297.9124142305,0.00895106286672193,0.201205552139356,0.814690499027887,6.48010394604938e-09,0.0130919075241391,0.978753617527478
5495,2021-11-03,0.00832435206251052,0.205240672586916,0.806855265720949,2.79292451787716e-08,0.0144826580068337,0.0320598810301611,0.976160749928605,-6264.59620230448,1,0.0320601887254101,-6264.59620110512,0.00832446616519176,0.205240504937417,0.806855094877704,6.98229431868657e-09,0.014482780134409,0.97616054113344
5516,2021-12-03,0.0085541650803276,0.199371526151478,0.80749383241952,1.50120366264122e-07,0.0136526218476096,0.0309584702810167,0.977149405042023,-6240.37519911616,1,0.0309583296840272,-6240.37519311521,0.00855412465943361,0.199371552620966,0.807493897658781,3.75300870964497e-08,0.0136525212724436,0.97714958053882
5537,2022-01-04,0.0126936691396779,0.199525924955308,0.80479815497059,3.26352726043206e-10,0.0121012965129256,0.0291505746349989,0.979387287825209,-6232.48194794949,1,0.0291506901487529,-6232.48194953403,0.012693759653037,0.1995260443259,0.804797942465333,3.26352463672567e-08,0.012101353595958,0.979387191368982
5558,2022-02-03,0.0103883830850911,0.199255583813148,0.809052304896124,2.01419253303369e-09,0.0113101224759179,0.0302058759681235,0.979912324755129,-6225.21690727545,2,0.0302058873605381,-6225.21690759546,0.0103883280528417,0.199255585279783,0.809052408982265,1.00695058438817e-08,0.0113101179111533,0.979912325020756
5579,2022-03-07,0.0101613790416951,0.196848766425294,0.809925393450688,2.0313831613548e-09,0.0109199249028886,0.0302230690479967,0.980193934525978,-6211.2734563284,2,0.0302238162406226,-6211.27345664574,0.010161106725738,0.196849215816299,0.809925141960598,1.00458770411103e-08,0.0109201686015263,0.980193474139493
5600,2022-04-05,0.0083156719074727,0.205435484679195,0.806039667294068,1.24528370199513e-08,0.00991501863966455,0.0331907989943038,0.980343378698936,-6203.20214257988,2,0.0331909429504755,-6203.20214418087,0.0083157111884121,0.205435498882663,0.806039636106759,6.23050680914645e-08,0.00991507064745551,0.980343272211569
5621,2022-05-05,0.00960463644554818,0.205464325860547,0.807763552163076,2.49940809793661e-09,0.0092093271845426,0.0335462288971698,0.981093185087453,-6208.59986183797,2,0.0335462664792755,-6208.5998621582,0.00960457199266428,0.205464207127925,0.807763736441355,1.24973032024862e-08,0.00920935079623221,0.981093143633104
